location,job_title,publisher_name,publisher_link,min_salary,max_salary,median_salary,salary_period,salary_currency
United States,Transformation Manager/ Project Manager,Glassdoor,https://Glassdoor.com/Transformation Manager/ Project Manager,40274.0,59274.0,49774.0,YEAR,USD
United States,Transformation Manager/ Project Manager,Indeed,https://Indeed.com/Transformation Manager/ Project Manager,40574.0,59474.0,49874.0,YEAR,USD
United States,Transformation Manager/ Project Manager,Payscale,https://Payscale.com/Transformation Manager/ Project Manager,40874.0,59674.0,49974.0,YEAR,USD
United States,Technical Services Engineer,Glassdoor,https://Glassdoor.com/Technical Services Engineer,56733.0,75672.0,66202.0,YEAR,USD
United States,Technical Services Engineer,Indeed,https://Indeed.com/Technical Services Engineer,57033.0,75872.0,66302.0,YEAR,USD
United States,Technical Services Engineer,Payscale,https://Payscale.com/Technical Services Engineer,57333.0,76072.0,66402.0,YEAR,USD
United States,Store Manager,Glassdoor,https://Glassdoor.com/Store Manager,66970.0,78323.0,72646.0,YEAR,USD
United States,Store Manager,Indeed,https://Indeed.com/Store Manager,67270.0,78523.0,72746.0,YEAR,USD
United States,Store Manager,Payscale,https://Payscale.com/Store Manager,67570.0,78723.0,72846.0,YEAR,USD
United States,Stagiaire Data Scientist,Glassdoor,https://Glassdoor.com/Stagiaire Data Scientist,50319.0,63692.0,57005.0,YEAR,USD
United States,Stagiaire Data Scientist,Indeed,https://Indeed.com/Stagiaire Data Scientist,50619.0,63892.0,57105.0,YEAR,USD
United States,Stagiaire Data Scientist,Payscale,https://Payscale.com/Stagiaire Data Scientist,50919.0,64092.0,57205.0,YEAR,USD
United States,Test Method Validation Engineer,Glassdoor,https://Glassdoor.com/Test Method Validation Engineer,66971.0,85730.0,76350.0,YEAR,USD
United States,Test Method Validation Engineer,Indeed,https://Indeed.com/Test Method Validation Engineer,67271.0,85930.0,76450.0,YEAR,USD
United States,Test Method Validation Engineer,Payscale,https://Payscale.com/Test Method Validation Engineer,67571.0,86130.0,76550.0,YEAR,USD
United States,Data analyst for predicting,Glassdoor,https://Glassdoor.com/Data analyst for predicting,43100.0,57898.0,50499.0,YEAR,USD
United States,Data analyst for predicting,Indeed,https://Indeed.com/Data analyst for predicting,43400.0,58098.0,50599.0,YEAR,USD
United States,Data analyst for predicting,Payscale,https://Payscale.com/Data analyst for predicting,43700.0,58298.0,50699.0,YEAR,USD
United States,Warehousing and Distribution Manager,Glassdoor,https://Glassdoor.com/Warehousing and Distribution Manager,62100.0,76850.0,69475.0,YEAR,USD
United States,Warehousing and Distribution Manager,Indeed,https://Indeed.com/Warehousing and Distribution Manager,62400.0,77050.0,69575.0,YEAR,USD
United States,Warehousing and Distribution Manager,Payscale,https://Payscale.com/Warehousing and Distribution Manager,62700.0,77250.0,69675.0,YEAR,USD
United States,Project and Account Manager,Glassdoor,https://Glassdoor.com/Project and Account Manager,47703.0,65537.0,56620.0,YEAR,USD
United States,Project and Account Manager,Indeed,https://Indeed.com/Project and Account Manager,48003.0,65737.0,56720.0,YEAR,USD
United States,Project and Account Manager,Payscale,https://Payscale.com/Project and Account Manager,48303.0,65937.0,56820.0,YEAR,USD
United States,UC Engineer,Glassdoor,https://Glassdoor.com/UC Engineer,65615.0,84789.0,75202.0,YEAR,USD
United States,UC Engineer,Indeed,https://Indeed.com/UC Engineer,65915.0,84989.0,75302.0,YEAR,USD
United States,UC Engineer,Payscale,https://Payscale.com/UC Engineer,66215.0,85189.0,75402.0,YEAR,USD
United States,Sustaining Engineer,Glassdoor,https://Glassdoor.com/Sustaining Engineer,65285.0,78461.0,71873.0,YEAR,USD
United States,Sustaining Engineer,Indeed,https://Indeed.com/Sustaining Engineer,65585.0,78661.0,71973.0,YEAR,USD
United States,Sustaining Engineer,Payscale,https://Payscale.com/Sustaining Engineer,65885.0,78861.0,72073.0,YEAR,USD
United States,Technical Consultant VMware,Glassdoor,https://Glassdoor.com/Technical Consultant VMware,44727.0,56687.0,50707.0,YEAR,USD
United States,Technical Consultant VMware,Indeed,https://Indeed.com/Technical Consultant VMware,45027.0,56887.0,50807.0,YEAR,USD
United States,Technical Consultant VMware,Payscale,https://Payscale.com/Technical Consultant VMware,45327.0,57087.0,50907.0,YEAR,USD
United States,Unapplied Cash Analyst,Glassdoor,https://Glassdoor.com/Unapplied Cash Analyst,50185.0,67910.0,59047.0,YEAR,USD
United States,Unapplied Cash Analyst,Indeed,https://Indeed.com/Unapplied Cash Analyst,50485.0,68110.0,59147.0,YEAR,USD
United States,Unapplied Cash Analyst,Payscale,https://Payscale.com/Unapplied Cash Analyst,50785.0,68310.0,59247.0,YEAR,USD
United States,Team Lead/Manager in Business Development,Glassdoor,https://Glassdoor.com/Team Lead/Manager in Business Development,67031.0,84363.0,75697.0,YEAR,USD
United States,Team Lead/Manager in Business Development,Indeed,https://Indeed.com/Team Lead/Manager in Business Development,67331.0,84563.0,75797.0,YEAR,USD
United States,Team Lead/Manager in Business Development,Payscale,https://Payscale.com/Team Lead/Manager in Business Development,67631.0,84763.0,75897.0,YEAR,USD
United States,Business Analyst,Glassdoor,https://Glassdoor.com/Business Analyst,91976.0,123541.0,91357.0,YEAR,USD
United States,Business Analyst,Indeed,https://Indeed.com/Business Analyst,92676.0,124041.0,91657.0,YEAR,USD
United States,Business Analyst,Payscale,https://Payscale.com/Business Analyst,93376.0,124541.0,91957.0,YEAR,USD
United States,Project Management Officer (H/F),Glassdoor,https://Glassdoor.com/Project Management Officer (H/F),61337.0,79939.0,70638.0,YEAR,USD
United States,Project Management Officer (H/F),Indeed,https://Indeed.com/Project Management Officer (H/F),61637.0,80139.0,70738.0,YEAR,USD
United States,Project Management Officer (H/F),Payscale,https://Payscale.com/Project Management Officer (H/F),61937.0,80339.0,70838.0,YEAR,USD
United States,Package FA engineer,Glassdoor,https://Glassdoor.com/Package FA engineer,63993.0,77761.0,70877.0,YEAR,USD
United States,Package FA engineer,Indeed,https://Indeed.com/Package FA engineer,64293.0,77961.0,70977.0,YEAR,USD
United States,Package FA engineer,Payscale,https://Payscale.com/Package FA engineer,64593.0,78161.0,71077.0,YEAR,USD
United States,Talent Manager,Glassdoor,https://Glassdoor.com/Talent Manager,40273.0,54289.0,47281.0,YEAR,USD
United States,Talent Manager,Indeed,https://Indeed.com/Talent Manager,40573.0,54489.0,47381.0,YEAR,USD
United States,Talent Manager,Payscale,https://Payscale.com/Talent Manager,40873.0,54689.0,47481.0,YEAR,USD
United States,Software Test Engineer,Glassdoor,https://Glassdoor.com/Software Test Engineer,89999.0,148343.0,110037.0,YEAR,USD
United States,Software Test Engineer,Indeed,https://Indeed.com/Software Test Engineer,90699.0,148843.0,110337.0,YEAR,USD
United States,Software Test Engineer,Payscale,https://Payscale.com/Software Test Engineer,91399.0,149343.0,110637.0,YEAR,USD
United States,Tech Lead - Business Intelligence Core,Glassdoor,https://Glassdoor.com/Tech Lead - Business Intelligence Core,47428.0,63884.0,55656.0,YEAR,USD
United States,Tech Lead - Business Intelligence Core,Indeed,https://Indeed.com/Tech Lead - Business Intelligence Core,47728.0,64084.0,55756.0,YEAR,USD
United States,Tech Lead - Business Intelligence Core,Payscale,https://Payscale.com/Tech Lead - Business Intelligence Core,48028.0,64284.0,55856.0,YEAR,USD
United States,Business Analyst Supply Chain,Glassdoor,https://Glassdoor.com/Business Analyst Supply Chain,42049.0,60854.0,51451.0,YEAR,USD
United States,Business Analyst Supply Chain,Indeed,https://Indeed.com/Business Analyst Supply Chain,42349.0,61054.0,51551.0,YEAR,USD
United States,Business Analyst Supply Chain,Payscale,https://Payscale.com/Business Analyst Supply Chain,42649.0,61254.0,51651.0,YEAR,USD
United States,Sr. Test Engineer,Glassdoor,https://Glassdoor.com/Sr. Test Engineer,48044.0,65252.0,56648.0,YEAR,USD
United States,Sr. Test Engineer,Indeed,https://Indeed.com/Sr. Test Engineer,48344.0,65452.0,56748.0,YEAR,USD
United States,Sr. Test Engineer,Payscale,https://Payscale.com/Sr. Test Engineer,48644.0,65652.0,56848.0,YEAR,USD
United States,Testing Intermediate Analyst,Glassdoor,https://Glassdoor.com/Testing Intermediate Analyst,68781.0,82488.0,75634.0,YEAR,USD
United States,Testing Intermediate Analyst,Indeed,https://Indeed.com/Testing Intermediate Analyst,69081.0,82688.0,75734.0,YEAR,USD
United States,Testing Intermediate Analyst,Payscale,https://Payscale.com/Testing Intermediate Analyst,69381.0,82888.0,75834.0,YEAR,USD
United States,Team Leader (SMR Technology Development),Glassdoor,https://Glassdoor.com/Team Leader (SMR Technology Development),57802.0,75989.0,66895.0,YEAR,USD
United States,Team Leader (SMR Technology Development),Indeed,https://Indeed.com/Team Leader (SMR Technology Development),58102.0,76189.0,66995.0,YEAR,USD
United States,Team Leader (SMR Technology Development),Payscale,https://Payscale.com/Team Leader (SMR Technology Development),58402.0,76389.0,67095.0,YEAR,USD
United States,Transport Design Engineer,Glassdoor,https://Glassdoor.com/Transport Design Engineer,43153.0,59084.0,51118.0,YEAR,USD
United States,Transport Design Engineer,Indeed,https://Indeed.com/Transport Design Engineer,43453.0,59284.0,51218.0,YEAR,USD
United States,Transport Design Engineer,Payscale,https://Payscale.com/Transport Design Engineer,43753.0,59484.0,51318.0,YEAR,USD
United States,Sr. Software Engineer (.NET),Glassdoor,https://Glassdoor.com/Sr. Software Engineer (.NET),54408.0,71149.0,62778.0,YEAR,USD
United States,Sr. Software Engineer (.NET),Indeed,https://Indeed.com/Sr. Software Engineer (.NET),54708.0,71349.0,62878.0,YEAR,USD
United States,Sr. Software Engineer (.NET),Payscale,https://Payscale.com/Sr. Software Engineer (.NET),55008.0,71549.0,62978.0,YEAR,USD
United States,Supply Chain Cost Optimisation Analyst,Glassdoor,https://Glassdoor.com/Supply Chain Cost Optimisation Analyst,52353.0,72094.0,62223.0,YEAR,USD
United States,Supply Chain Cost Optimisation Analyst,Indeed,https://Indeed.com/Supply Chain Cost Optimisation Analyst,52653.0,72294.0,62323.0,YEAR,USD
United States,Supply Chain Cost Optimisation Analyst,Payscale,https://Payscale.com/Supply Chain Cost Optimisation Analyst,52953.0,72494.0,62423.0,YEAR,USD
United States,IT Project Manager IT Solution Owner(m/w),Glassdoor,https://Glassdoor.com/IT Project Manager IT Solution Owner(m/w),53127.0,64069.0,58598.0,YEAR,USD
United States,IT Project Manager IT Solution Owner(m/w),Indeed,https://Indeed.com/IT Project Manager IT Solution Owner(m/w),53427.0,64269.0,58698.0,YEAR,USD
United States,IT Project Manager IT Solution Owner(m/w),Payscale,https://Payscale.com/IT Project Manager IT Solution Owner(m/w),53727.0,64469.0,58798.0,YEAR,USD
United States,Vendor Manager Financial Planner,Glassdoor,https://Glassdoor.com/Vendor Manager Financial Planner,51282.0,63877.0,57579.0,YEAR,USD
United States,Vendor Manager Financial Planner,Indeed,https://Indeed.com/Vendor Manager Financial Planner,51582.0,64077.0,57679.0,YEAR,USD
United States,Vendor Manager Financial Planner,Payscale,https://Payscale.com/Vendor Manager Financial Planner,51882.0,64277.0,57779.0,YEAR,USD
United States,Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,Glassdoor,https://Glassdoor.com/Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,65475.0,79014.0,72244.0,YEAR,USD
United States,Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,Indeed,https://Indeed.com/Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,65775.0,79214.0,72344.0,YEAR,USD
United States,Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,Payscale,https://Payscale.com/Stage IngÃÂ©nieur Logiciel EmbarquÃÂ©,66075.0,79414.0,72444.0,YEAR,USD
United States,Supply Chain Management Consultant- Senior Level,Glassdoor,https://Glassdoor.com/Supply Chain Management Consultant- Senior Level,67564.0,81471.0,74517.0,YEAR,USD
United States,Supply Chain Management Consultant- Senior Level,Indeed,https://Indeed.com/Supply Chain Management Consultant- Senior Level,67864.0,81671.0,74617.0,YEAR,USD
United States,Supply Chain Management Consultant- Senior Level,Payscale,https://Payscale.com/Supply Chain Management Consultant- Senior Level,68164.0,81871.0,74717.0,YEAR,USD
United States,Test System Engineer,Glassdoor,https://Glassdoor.com/Test System Engineer,54808.0,72501.0,63654.0,YEAR,USD
United States,Test System Engineer,Indeed,https://Indeed.com/Test System Engineer,55108.0,72701.0,63754.0,YEAR,USD
United States,Test System Engineer,Payscale,https://Payscale.com/Test System Engineer,55408.0,72901.0,63854.0,YEAR,USD
United States,Sr. Software Engineer Ecosystem,Glassdoor,https://Glassdoor.com/Sr. Software Engineer Ecosystem,47613.0,61801.0,54707.0,YEAR,USD
United States,Sr. Software Engineer Ecosystem,Indeed,https://Indeed.com/Sr. Software Engineer Ecosystem,47913.0,62001.0,54807.0,YEAR,USD
United States,Sr. Software Engineer Ecosystem,Payscale,https://Payscale.com/Sr. Software Engineer Ecosystem,48213.0,62201.0,54907.0,YEAR,USD
United States,Territory Business Manager Mass & Pharma,Glassdoor,https://Glassdoor.com/Territory Business Manager Mass & Pharma,63926.0,78950.0,71438.0,YEAR,USD
United States,Territory Business Manager Mass & Pharma,Indeed,https://Indeed.com/Territory Business Manager Mass & Pharma,64226.0,79150.0,71538.0,YEAR,USD
United States,Territory Business Manager Mass & Pharma,Payscale,https://Payscale.com/Territory Business Manager Mass & Pharma,64526.0,79350.0,71638.0,YEAR,USD
United States,TECHNICAL CONSULTANT (W/M/D),Glassdoor,https://Glassdoor.com/TECHNICAL CONSULTANT (W/M/D),41352.0,54815.0,48083.0,YEAR,USD
United States,TECHNICAL CONSULTANT (W/M/D),Indeed,https://Indeed.com/TECHNICAL CONSULTANT (W/M/D),41652.0,55015.0,48183.0,YEAR,USD
United States,TECHNICAL CONSULTANT (W/M/D),Payscale,https://Payscale.com/TECHNICAL CONSULTANT (W/M/D),41952.0,55215.0,48283.0,YEAR,USD
United States,Engineer Eoly,Glassdoor,https://Glassdoor.com/Engineer Eoly,69114.0,81062.0,75088.0,YEAR,USD
United States,Engineer Eoly,Indeed,https://Indeed.com/Engineer Eoly,69414.0,81262.0,75188.0,YEAR,USD
United States,Engineer Eoly,Payscale,https://Payscale.com/Engineer Eoly,69714.0,81462.0,75288.0,YEAR,USD
United States,Technical Service Manager,Glassdoor,https://Glassdoor.com/Technical Service Manager,40494.0,54286.0,47390.0,YEAR,USD
United States,Technical Service Manager,Indeed,https://Indeed.com/Technical Service Manager,40794.0,54486.0,47490.0,YEAR,USD
United States,Technical Service Manager,Payscale,https://Payscale.com/Technical Service Manager,41094.0,54686.0,47590.0,YEAR,USD
United States,System / IT Support Engineer,Glassdoor,https://Glassdoor.com/System / IT Support Engineer,57783.0,74897.0,66340.0,YEAR,USD
United States,System / IT Support Engineer,Indeed,https://Indeed.com/System / IT Support Engineer,58083.0,75097.0,66440.0,YEAR,USD
United States,System / IT Support Engineer,Payscale,https://Payscale.com/System / IT Support Engineer,58383.0,75297.0,66540.0,YEAR,USD
United States,Testing & Commissioning Engineer,Glassdoor,https://Glassdoor.com/Testing & Commissioning Engineer,40584.0,55757.0,48170.0,YEAR,USD
United States,Testing & Commissioning Engineer,Indeed,https://Indeed.com/Testing & Commissioning Engineer,40884.0,55957.0,48270.0,YEAR,USD
United States,Testing & Commissioning Engineer,Payscale,https://Payscale.com/Testing & Commissioning Engineer,41184.0,56157.0,48370.0,YEAR,USD
United States,Product Manager H/F,Glassdoor,https://Glassdoor.com/Product Manager H/F,40586.0,55343.0,47964.0,YEAR,USD
United States,Product Manager H/F,Indeed,https://Indeed.com/Product Manager H/F,40886.0,55543.0,48064.0,YEAR,USD
United States,Product Manager H/F,Payscale,https://Payscale.com/Product Manager H/F,41186.0,55743.0,48164.0,YEAR,USD
United States,Technical Account Manager - Content & Entities Business Management,Glassdoor,https://Glassdoor.com/Technical Account Manager - Content & Entities Business Management,53865.0,69412.0,61638.0,YEAR,USD
United States,Technical Account Manager - Content & Entities Business Management,Indeed,https://Indeed.com/Technical Account Manager - Content & Entities Business Management,54165.0,69612.0,61738.0,YEAR,USD
